user_id,item_id,item_name,rating,review
4,176,Tai nghe Mỗi,4,"Thiết kế đẹp, hoạt động tốt."
4,390,Laptop Sẽ,2,"Chất lượng tạm được, nhưng không tốt lắm."
4,20,Laptop Người,2,"Dùng bình thường, không có gì đặc sắc."
4,495,Quần áo Của,1,"Sản phẩm quá tệ, không như quảng cáo."
4,369,Laptop Thế,3,Mọi thứ đều ở mức chấp nhận được.
4,39,Sách Hoặc,5,"Trên cả tuyệt vời, 10 điểm!"
4,208,Sách Bạn,3,Mọi thứ đều ở mức chấp nhận được.
4,175,Mỹ phẩm Đúng,2,Thiết kế không đẹp.
4,164,Mỹ phẩm Sau,4,Hoàn toàn hài lòng.
4,477,Tai nghe Làm,5,Chắc chắn sẽ giới thiệu cho bạn bè.
4,82,Giày dép Của,3,Chất lượng trung bình.
4,412,Quần áo Như,5,Trải nghiệm mua sắm tốt nhất từ trước đến nay!
4,399,Quần áo Đúng,3,Chất lượng trung bình.
4,228,Quần áo Nơi,1,"Sản phẩm quá tệ, không như quảng cáo."
4,368,Sách Giống,4,"Sản phẩm rất tốt, đáng tiền."
4,77,Quần áo Số,5,Trải nghiệm mua sắm tốt nhất từ trước đến nay!
4,348,Quần áo Sau,5,"Trên cả tuyệt vời, 10 điểm!"
4,436,Laptop Bạn,4,"Chất lượng tuyệt vời, nên mua."
4,389,Tai nghe Gần,4,"Sản phẩm rất tốt, đáng tiền."
4,42,Mỹ phẩm Nếu,5,"Không thể tin được, sản phẩm quá xuất sắc!"
4,166,Laptop Đúng,4,"Thiết kế đẹp, hoạt động tốt."
4,9,Đồng hồ Về,3,Sản phẩm ổn trong tầm giá.
4,37,Mỹ phẩm Từ,4,"Chất lượng tuyệt vời, nên mua."
4,305,Điện thoại Từ,4,"Thiết kế đẹp, hoạt động tốt."
4,141,Đồng hồ Với,4,"Thiết kế đẹp, hoạt động tốt."
4,347,Đồng hồ Cái,4,"Thiết kế đẹp, hoạt động tốt."
4,96,Sách Vì,3,"Dùng được, không phàn nàn gì."
4,260,Sách Đó,3,Mọi thứ đều ở mức chấp nhận được.
4,203,Mỹ phẩm Để,3,"Dùng được, không phàn nàn gì."
4,252,Quần áo Vì,3,Sản phẩm ổn trong tầm giá.
4,476,Điện thoại Hoặc,5,Chắc chắn sẽ giới thiệu cho bạn bè.
4,337,Giày dép Đang,4,"Sản phẩm rất tốt, đáng tiền."
4,249,Điện thoại Đã,5,Chắc chắn sẽ giới thiệu cho bạn bè.
4,99,Điện thoại Thay,3,Mọi thứ đều ở mức chấp nhận được.
4,5,Mỹ phẩm Vậy,4,"Thiết kế đẹp, hoạt động tốt."
4,474,Điện thoại Khiến,4,Hoàn toàn hài lòng.
4,344,Mỹ phẩm Người,2,Thiết kế không đẹp.
4,188,Giày dép Vậy,4,"Thiết kế đẹp, hoạt động tốt."
4,45,Mỹ phẩm Vì,4,Hoàn toàn hài lòng.
4,423,Mỹ phẩm Với,5,Trải nghiệm mua sắm tốt nhất từ trước đến nay!
5,91,Laptop Vậy,4,"Chất lượng tuyệt vời, nên mua."
5,223,Sách Để,4,"Chất lượng tuyệt vời, nên mua."
5,175,Mỹ phẩm Đúng,3,Mọi thứ đều ở mức chấp nhận được.
5,121,Đồng hồ Nơi,4,Hoàn toàn hài lòng.
5,27,Đồng hồ Hơn,3,Sản phẩm ổn trong tầm giá.
5,205,Đồng hồ Của,2,"Chất lượng tạm được, nhưng không tốt lắm."
5,337,Giày dép Đang,5,"Không thể tin được, sản phẩm quá xuất sắc!"
5,349,Giày dép Sẽ,3,Sản phẩm ổn trong tầm giá.
5,424,Laptop Giữa,1,"Sản phẩm quá tệ, không như quảng cáo."
5,480,Tai nghe Cách,4,"Sản phẩm rất tốt, đáng tiền."
5,353,Mỹ phẩm Về,4,"Thiết kế đẹp, hoạt động tốt."
5,449,Đồng hồ Được,2,"Hơi thất vọng, có nhiều điểm trừ."
5,454,Mỹ phẩm Giống,5,"Không thể tin được, sản phẩm quá xuất sắc!"
5,306,Sách Từng,4,Hoàn toàn hài lòng.
5,426,Quần áo Vậy,2,Thiết kế không đẹp.
5,10,Sách Với,4,"Thiết kế đẹp, hoạt động tốt."
5,6,Mỹ phẩm Được,3,Mọi thứ đều ở mức chấp nhận được.
5,277,Laptop Trong,4,"Sản phẩm rất tốt, đáng tiền."
5,26,Giày dép Được,4,Hoàn toàn hài lòng.
5,208,Sách Bạn,5,"Trên cả tuyệt vời, 10 điểm!"
5,211,Laptop Chỉ,4,"Sản phẩm rất tốt, đáng tiền."
5,361,Sách Tôi,3,"Dùng được, không phàn nàn gì."
5,475,Quần áo Vậy,4,Hoàn toàn hài lòng.
5,167,Giày dép Mà,4,"Chất lượng tuyệt vời, nên mua."
5,488,Sách Sẽ,4,Hoàn toàn hài lòng.
5,189,Tai nghe Đi,5,Trải nghiệm mua sắm tốt nhất từ trước đến nay!
5,363,Đồng hồ Đang,3,Mọi thứ đều ở mức chấp nhận được.
5,355,Quần áo Từ,5,"Trên cả tuyệt vời, 10 điểm!"
5,293,Giày dép Của,4,"Sản phẩm rất tốt, đáng tiền."
5,200,Giày dép Nơi,2,"Chất lượng tạm được, nhưng không tốt lắm."
5,413,Tai nghe Chỉ,4,"Sản phẩm rất tốt, đáng tiền."
5,462,Quần áo Để,4,"Sản phẩm rất tốt, đáng tiền."
5,196,Mỹ phẩm Vài,1,"Sản phẩm quá tệ, không như quảng cáo."
5,133,Tai nghe Tự,4,"Sản phẩm rất tốt, đáng tiền."
5,409,Giày dép Dưới,4,"Thiết kế đẹp, hoạt động tốt."
5,438,Laptop Bạn,1,Không đáng tiền chút nào.
5,351,Quần áo Như,4,"Sản phẩm rất tốt, đáng tiền."
5,319,Mỹ phẩm Vì,5,Chắc chắn sẽ giới thiệu cho bạn bè.
5,472,Mỹ phẩm Bên,5,Trải nghiệm mua sắm tốt nhất từ trước đến nay!
5,451,Laptop Vẫn,5,"Không thể tin được, sản phẩm quá xuất sắc!"
5,373,Mỹ phẩm Của,5,Trải nghiệm mua sắm tốt nhất từ trước đến nay!
5,110,Sách Giống,3,Chất lượng trung bình.
5,139,Mỹ phẩm Có,4,"Chất lượng tuyệt vời, nên mua."
5,344,Mỹ phẩm Người,3,"Dùng được, không phàn nàn gì."
5,356,Laptop Theo,5,Chắc chắn sẽ giới thiệu cho bạn bè.
5,300,Laptop Hơn,5,"Không thể tin được, sản phẩm quá xuất sắc!"
5,377,Mỹ phẩm Không,4,"Chất lượng tuyệt vời, nên mua."
5,25,Quần áo Tại,3,Chất lượng trung bình.
5,378,Mỹ phẩm Như,2,Thiết kế không đẹp.
5,109,Quần áo Cách,3,Sản phẩm ổn trong tầm giá.
6,281,Laptop Để,3,Sản phẩm ổn trong tầm giá.
6,381,Mỹ phẩm Cũng,3,Chất lượng trung bình.
6,6,Mỹ phẩm Được,5,"Trên cả tuyệt vời, 10 điểm!"
6,240,Laptop Sau,4,"Chất lượng tuyệt vời, nên mua."
6,224,Điện thoại Từ,4,"Sản phẩm rất tốt, đáng tiền."
6,143,Mỹ phẩm Như,4,"Thiết kế đẹp, hoạt động tốt."
6,67,Laptop Một,4,"Thiết kế đẹp, hoạt động tốt."
6,101,Đồng hồ Rất,5,"Không thể tin được, sản phẩm quá xuất sắc!"
6,138,Đồng hồ Cho,4,"Thiết kế đẹp, hoạt động tốt."
6,119,Đồng hồ Theo,4,Hoàn toàn hài lòng.
6,277,Laptop Trong,4,"Sản phẩm rất tốt, đáng tiền."
6,90,Sách Và,4,"Sản phẩm rất tốt, đáng tiền."
6,175,Mỹ phẩm Đúng,4,"Chất lượng tuyệt vời, nên mua."
6,452,Mỹ phẩm Làm,4,"Sản phẩm rất tốt, đáng tiền."
6,52,Đồng hồ Chưa,2,"Dùng bình thường, không có gì đặc sắc."
6,310,Điện thoại Nhưng,4,"Sản phẩm rất tốt, đáng tiền."
6,31,Đồng hồ Để,4,"Sản phẩm rất tốt, đáng tiền."
6,280,Sách Có,5,Trải nghiệm mua sắm tốt nhất từ trước đến nay!
6,2,Đồng hồ Có,4,"Sản phẩm rất tốt, đáng tiền."
6,297,Đồng hồ Từ,4,"Thiết kế đẹp, hoạt động tốt."
6,69,Quần áo Của,5,"Không thể tin được, sản phẩm quá xuất sắc!"
6,0,Quần áo Đến,5,Chắc chắn sẽ giới thiệu cho bạn bè.
6,105,Đồng hồ Nơi,5,"Trên cả tuyệt vời, 10 điểm!"
6,204,Mỹ phẩm Như,1,"Sản phẩm quá tệ, không như quảng cáo."
6,196,Mỹ phẩm Vài,5,Chắc chắn sẽ giới thiệu cho bạn bè.
6,288,Điện thoại Để,4,"Chất lượng tuyệt vời, nên mua."
6,490,Laptop Gần,3,"Dùng được, không phàn nàn gì."
6,261,Tai nghe Với,4,"Chất lượng tuyệt vời, nên mua."
6,352,Quần áo Với,4,"Thiết kế đẹp, hoạt động tốt."
6,186,Mỹ phẩm Chưa,5,Chắc chắn sẽ giới thiệu cho bạn bè.
6,429,Mỹ phẩm Cũng,5,"Trên cả tuyệt vời, 10 điểm!"
6,100,Laptop Vì,5,Trải nghiệm mua sắm tốt nhất từ trước đến nay!
6,250,Mỹ phẩm Của,5,Trải nghiệm mua sắm tốt nhất từ trước đến nay!
6,57,Tai nghe Khi,4,"Sản phẩm rất tốt, đáng tiền."
6,176,Tai nghe Mỗi,4,Hoàn toàn hài lòng.
6,322,Điện thoại Trong,5,"Trên cả tuyệt vời, 10 điểm!"
6,74,Laptop Vậy,3,Sản phẩm ổn trong tầm giá.
6,222,Quần áo Mỗi,2,"Hơi thất vọng, có nhiều điểm trừ."
6,293,Giày dép Của,5,"Trên cả tuyệt vời, 10 điểm!"
6,269,Điện thoại Để,5,Chắc chắn sẽ giới thiệu cho bạn bè.
6,499,Giày dép Để,2,Thiết kế không đẹp.
6,32,Laptop Không,5,"Không thể tin được, sản phẩm quá xuất sắc!"
6,498,Tai nghe Của,5,"Trên cả tuyệt vời, 10 điểm!"
6,181,Giày dép Không,4,"Thiết kế đẹp, hoạt động tốt."
6,477,Tai nghe Làm,3,Mọi thứ đều ở mức chấp nhận được.
6,345,Laptop Để,4,"Sản phẩm rất tốt, đáng tiền."
6,72,Giày dép Thì,4,Hoàn toàn hài lòng.
6,392,Sách Nhưng,4,Hoàn toàn hài lòng.
6,228,Quần áo Nơi,3,Mọi thứ đều ở mức chấp nhận được.
6,274,Mỹ phẩm Cũng,1,Sẽ không bao giờ mua lại.
7,409,Giày dép Dưới,4,Hoàn toàn hài lòng.
7,430,Tai nghe Tại,3,"Dùng được, không phàn nàn gì."
7,416,Mỹ phẩm Giữa,5,"Không thể tin được, sản phẩm quá xuất sắc!"
7,82,Giày dép Của,4,Hoàn toàn hài lòng.
7,9,Đồng hồ Về,3,Mọi thứ đều ở mức chấp nhận được.
7,266,Quần áo Chưa,3,Sản phẩm ổn trong tầm giá.
7,30,Sách Tại,4,Hoàn toàn hài lòng.
7,105,Đồng hồ Nơi,3,Sản phẩm ổn trong tầm giá.
7,19,Giày dép Các,4,Hoàn toàn hài lòng.
7,150,Quần áo Của,5,Chắc chắn sẽ giới thiệu cho bạn bè.
7,426,Quần áo Vậy,1,Không đáng tiền chút nào.
7,110,Sách Giống,5,"Không thể tin được, sản phẩm quá xuất sắc!"
7,139,Mỹ phẩm Có,3,"Dùng được, không phàn nàn gì."
7,164,Mỹ phẩm Sau,5,Trải nghiệm mua sắm tốt nhất từ trước đến nay!
7,159,Giày dép Từ,2,"Hơi thất vọng, có nhiều điểm trừ."
7,322,Điện thoại Trong,3,Mọi thứ đều ở mức chấp nhận được.
7,176,Tai nghe Mỗi,4,"Chất lượng tuyệt vời, nên mua."
7,282,Điện thoại Tự,5,"Trên cả tuyệt vời, 10 điểm!"
7,423,Mỹ phẩm Với,3,Sản phẩm ổn trong tầm giá.
7,73,Tai nghe Cũng,4,Hoàn toàn hài lòng.
7,204,Mỹ phẩm Như,5,"Trên cả tuyệt vời, 10 điểm!"
7,224,Điện thoại Từ,1,"Rất thất vọng, chất lượng kém."
7,471,Tai nghe Hoặc,3,"Dùng được, không phàn nàn gì."
7,377,Mỹ phẩm Không,3,Sản phẩm ổn trong tầm giá.
7,34,Sách Bạn,3,Sản phẩm ổn trong tầm giá.
7,310,Điện thoại Nhưng,5,Trải nghiệm mua sắm tốt nhất từ trước đến nay!
